_id,title,description,release_date,genre,director,rating,cast[0].actor,cast[1].actor,cast[2].actor,cast[3].actor,cast[4].actor,cast[5].actor,cast[6].actor,cast[7].actor,cast[8].actor,cast[9].actor,cast[10].actor,cast[11].actor,cast[12].actor,cast[13].actor,cast[14].actor,cast[15].actor,cast[16].actor,cast[17].actor,cast[18].actor,cast[19].actor,cast[20].actor,cast[21].actor,cast[22].actor,cast[23].actor,cast[24].actor,cast[25].actor,cast[26].actor,cast[27].actor,cast[28].actor,cast[29].actor,cast[30].actor,cast[31].actor,cast[32].actor,cast[0].role,cast[1].role,cast[2].role,cast[3].role,cast[4].role,cast[5].role,cast[6].role,cast[7].role,cast[8].role,cast[9].role,cast[10].role,cast[11].role,cast[12].role,cast[13].role,cast[14].role,cast[15].role,cast[16].role,cast[17].role,cast[18].role,cast[19].role,cast[20].role,cast[21].role,cast[22].role,cast[23].role,cast[24].role,cast[25].role,cast[26].role,cast[27].role,cast[28].role,cast[29].role,cast[30].role,cast[31].role,cast[32].role,cast[0]._id,cast[1]._id,cast[2]._id,cast[3]._id,cast[4]._id,cast[5]._id,cast[6]._id,cast[7]._id,cast[8]._id,cast[9]._id,cast[10]._id,cast[11]._id,cast[12]._id,cast[13]._id,cast[14]._id,cast[15]._id,cast[16]._id,cast[17]._id,cast[18]._id,cast[19]._id,cast[20]._id,cast[21]._id,cast[22]._id,cast[23]._id,cast[24]._id,cast[25]._id,cast[26]._id,cast[27]._id,cast[28]._id,cast[29]._id,cast[30]._id,cast[31]._id,cast[32]._id,poster_url,banner_url,writer,season,season_year,test_poster_url,is_deleted,language,__v,view_count,created_at,updated_at,deleted_at,trailer_url,now_streaming_on[0],now_streaming_on[1]
6798debddee8c7cd3de509fe,Collateral,"Collateral is a four-part British television drama that follows Detective Inspector Kip Glaspie as she investigates the seemingly random murder of a pizza delivery driver in London. As she delves deeper, she uncovers a complex web of interconnected characters, including drug dealers, smugglers, and spies, revealing a conspiracy that challenges her understanding of the crime.",2025-01-28T13:42:21.566Z,"Crime, Drama, Thriller, Mystery",David Hare,0,Carey Mulligan,John Simm,Nicola Walker,Billie Piper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Role 1,Role 2,Role 3,Role 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6798debddee8c7cd3de509ff,6798debddee8c7cd3de50a00,6798debddee8c7cd3de50a01,6798debddee8c7cd3de50a02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://moviu.s3.us-east-1.amazonaws.com/shows/1738071738974-s-collateral-p.jpg,https://moviu.s3.us-east-1.amazonaws.com/shows/1738071738975-s-collateral-b.jpg,David Hare,1 Season,2018,,false,English,0,,2025-01-28T13:42:21.760Z,2025-01-28T13:42:21.760Z,2025-01-28T13:42:21.760Z,,,
6798dff3dee8c7cd3de51d94,Bodyguard,"Bodyguard is a British political thriller that follows Police Sergeant David Budd, a war veteran suffering from PTSD, now working as a Specialist Protection Officer for London's Metropolitan Police Service. Assigned to protect the ambitious Home Secretary Julia Montague, whose politics he opposes, Budd finds himself torn between his duty and beliefs as he becomes embroiled in a complex web of political intrigue and danger.",2025-01-28T13:47:31.788Z,"Drama, Thriller",Jed Mercurio,0,Richard Madden,Keeley Hawes,Gina McKee,Sophie Rundle,Vincent Franklin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Role 1,Role 2,Role 3,Role 4,Role 5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6798dff3dee8c7cd3de51d95,6798dff3dee8c7cd3de51d96,6798dff3dee8c7cd3de51d97,6798dff3dee8c7cd3de51d98,6798dff3dee8c7cd3de51d99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://moviu.s3.us-east-1.amazonaws.com/shows/1738072048842-s-bodyguard-p.jpg,https://moviu.s3.us-east-1.amazonaws.com/shows/1738072048843-s-bodyguard-b.jpg,Jed Mercurio,1 Season,2018,,false,English,0,,2025-01-28T13:47:31.912Z,2025-01-28T13:47:31.912Z,2025-01-28T13:47:31.912Z,,,
6798e152dee8c7cd3de52a28,Tehran,"Tehran is an Israeli spy thriller that follows Tamar Rabinyan, a Mossad hacker-agent who infiltrates Tehran under a false identity to help destroy Iran's nuclear reactor. When her mission fails, Tamar must plan an operation that will place everyone dear to her in jeopardy.",2025-01-28T13:53:22.544Z,"Thriller, Spy/Espionage","Moshe Zonder, Omri Shenhar, Dana Eden, Maor Kohn",0,Niv Sultan,Shaun Toub,Glenn Close,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Role 1,Role 2,Role 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6798e152dee8c7cd3de52a29,6798e152dee8c7cd3de52a2a,6798e152dee8c7cd3de52a2b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://moviu.s3.us-east-1.amazonaws.com/shows/1738072399837-s-tehran-p.jpg,https://moviu.s3.us-east-1.amazonaws.com/shows/1738072399838-s-tehran-b.jpg,"Moshe Zonder, Omri Shenhar",2 Seasons,2020–present,,false,English,0,,2025-01-28T13:53:22.660Z,2025-01-28T13:53:22.660Z,2025-01-28T13:53:22.660Z,,,
679a0fdcdee8c7cd3de5e305,Fleabag,"Fleabag is a British comedy-drama that offers a window into the mind of a dry-witted, grief-riddled woman navigating life and love in London. Known only as Fleabag, she uses humor and a no-filter attitude to cope with personal tragedy and complex relationships, often breaking the fourth wall to share her unfiltered thoughts with the audience.",2025-01-29T11:24:12.356Z,"Comedy, Drama, Dark Comedy",Phoebe Waller-Bridge,0,Phoebe Waller-Bridge,Sian Clifford,Olivia Colman,Andrew Scott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Role 1,Role 2,Role 3,Role 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,679a0fdcdee8c7cd3de5e306,679a0fdcdee8c7cd3de5e307,679a0fdcdee8c7cd3de5e308,679a0fdcdee8c7cd3de5e309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://moviu.s3.us-east-1.amazonaws.com/shows/1738149850043-s-fleabag-p.jpg,https://moviu.s3.us-east-1.amazonaws.com/shows/1738149850044-s-fleabag-b.jpg,Phoebe Waller-Bridge,2 Seasons,2016-2019,,false,English,0,,2025-01-29T11:24:12.441Z,2025-01-29T11:24:12.441Z,2025-01-29T11:24:12.441Z,,,
679a10ecdee8c7cd3de5ed1f,30 Rock,"30 Rock is a satirical sitcom that offers a behind-the-scenes look at the chaotic world of television production. The series follows Liz Lemon, the head writer of a live sketch comedy show called ""TGS with Tracy Jordan,"" as she navigates the challenges of managing eccentric actors, a demanding network executive, and her own personal life. The show is renowned for its sharp wit, rapid-fire humor, and meta-commentary on the entertainment industry.",2025-01-29T11:28:44.731Z,Comedy,Tina Fey,0,Tina Fey,Alec Baldwin,Tracy Morgan,Jane Krakowski,Jack McBrayer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Role 1,Role 2,Role 3,Role 4,Role 5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,679a10ecdee8c7cd3de5ed20,679a10ecdee8c7cd3de5ed21,679a10ecdee8c7cd3de5ed22,679a10ecdee8c7cd3de5ed23,679a10ecdee8c7cd3de5ed24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://moviu.s3.us-east-1.amazonaws.com/shows/1738150121816-s-30rock-p.jpg,https://moviu.s3.us-east-1.amazonaws.com/shows/1738150121817-s-30rock-b.jpg,"Tina Fey, Robert Carlock, Jack Burditt, John Riggi, Matt Hubbard, Kay Cannon, Ron Weiner, Tracey Wigfield, Luke Del Tredici, Josh Siegal, Dylan Morgan",7 Seasons,2006–2013,,false,English,0,,2025-01-29T11:28:44.811Z,2025-01-29T11:28:44.811Z,2025-01-29T11:28:44.811Z,,,
679a121cdee8c7cd3de60b97,The Summer I Turned Pretty,"The Summer I Turned Pretty is a coming-of-age romantic drama that follows Isabel ""Belly"" Conklin, a teenager who spends her summers at Cousins Beach with her family and the Fisher family. This particular summer marks a turning point as Belly finds herself in a love triangle with brothers Conrad and Jeremiah Fisher, leading to experiences of first love, heartbreak, and personal growth.",2025-01-29T11:33:48.449Z,"Drama, Romance",Jenny Han,0,Lola Tung,Jackie Chung,Rachel Blanchard,Christopher Briney,Gavin Casalegno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Role 1,Role 2,Role 3,Role 4,Role 5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,679a121cdee8c7cd3de60b98,679a121cdee8c7cd3de60b99,679a121cdee8c7cd3de60b9a,679a121cdee8c7cd3de60b9b,679a121cdee8c7cd3de60b9c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://moviu.s3.us-east-1.amazonaws.com/shows/1738150425696-s-thesummeriturnedpretty-p.jpg,https://moviu.s3.us-east-1.amazonaws.com/shows/1738150425697-s-thesummeriturnedpretty-b.jpg,"Jenny Han, Gabrielle Stanton, Sarah Kucserka",2 Seasons,2022–present,,false,English,0,,2025-01-29T11:33:48.521Z,2025-01-29T11:33:48.521Z,2025-01-29T11:33:48.521Z,,,
679a15fcdee8c7cd3de63940,Euphoria,"Euphoria is an American teen drama that follows a group of high school students as they navigate a world filled with drugs, sex, trauma, and social media. The series centers on Rue Bennett, a 17-year-old recovering drug addict struggling to find her place in the world.",2025-01-29T11:50:20.114Z,"Drama, Psychological Drama",Sam Levinson,0,Zendaya,Maude Apatow,Angus Cloud,Eric Dane,Alexa Demie,Jacob Elordi,Barbie Ferreira,Nika King,Storm Reid,Hunter Schafer,Algee Smith,Sydney Sweeney,Colman Domingo,Javon Walton,Austin Abrams,Dominic Fike,,,,,,,,,,,,,,,,,,Role 1,Role 2,Role 3,Role 4,Role 5,Role 6,Role 7,Role 8,Role 9,Role 10,Role 11,Role 12,Role 13,Role 14,Role 15,Role 16,,,,,,,,,,,,,,,,,,679a15fcdee8c7cd3de63941,679a15fcdee8c7cd3de63942,679a15fcdee8c7cd3de63943,679a15fcdee8c7cd3de63944,679a15fcdee8c7cd3de63945,679a15fcdee8c7cd3de63946,679a15fcdee8c7cd3de63947,679a15fcdee8c7cd3de63948,679a15fcdee8c7cd3de63949,679a15fcdee8c7cd3de6394a,679a15fcdee8c7cd3de6394b,679a15fcdee8c7cd3de6394c,679a15fcdee8c7cd3de6394d,679a15fcdee8c7cd3de6394e,679a15fcdee8c7cd3de6394f,679a15fcdee8c7cd3de63950,,,,,,,,,,,,,,,,,,https://moviu.s3.us-east-1.amazonaws.com/shows/1738151417773-s-euphoria-p.jpg,https://moviu.s3.us-east-1.amazonaws.com/shows/1738151417774-s-euphoria-b.jpg,Sam Levinson,2 Seasons,2019–present,,false,English,0,,2025-01-29T11:50:20.183Z,2025-01-29T11:50:20.183Z,2025-01-29T11:50:20.183Z,,,
679a1662dee8c7cd3de644d0,Freaks and Geeks,"Freaks and Geeks is an American teen comedy-drama that chronicles the lives of two siblings, Lindsay and Sam Weir, as they navigate the social challenges of high school in the early 1980s. Lindsay, a former ""mathlete,"" attempts to break away from her goody-two-shoes image by befriending a group of ""freaks,"" while her younger brother, Sam, and his friends embody the quintessential ""geeks."" The series delves into the trials and tribulations of adolescence, exploring themes of identity, acceptance, and the desire to fit in",2025-01-29T11:52:02.095Z,"Drama, Comedy",Paul Feig,0,Linda Cardellini,John Francis Daley,James Franco,Samm Levine,Seth Rogen,Jason Segel,Martin Starr,Becky Ann Baker,Joe Flaherty,Busy Philipps,,,,,,,,,,,,,,,,,,,,,,,,Role 1,Role 2,Role 3,Role 4,Role 5,Role 6,Role 7,Role 8,Role 9,Role 10,,,,,,,,,,,,,,,,,,,,,,,,679a1662dee8c7cd3de644d1,679a1662dee8c7cd3de644d2,679a1662dee8c7cd3de644d3,679a1662dee8c7cd3de644d4,679a1662dee8c7cd3de644d5,679a1662dee8c7cd3de644d6,679a1662dee8c7cd3de644d7,679a1662dee8c7cd3de644d8,679a1662dee8c7cd3de644d9,679a1662dee8c7cd3de644da,,,,,,,,,,,,,,,,,,,,,,,,https://moviu.s3.us-east-1.amazonaws.com/shows/1738151519313-s-freeksandgeeks-p.jpg,https://moviu.s3.us-east-1.amazonaws.com/shows/1738151519314-s-thesummeriturnedpretty-b.jpg,"Paul Feig, Judd Apatow, Mike White, J. Elvis Weinstein, Jeff Judah, Gabe Sachs, Patty Lin, Jon Kasdan, Bob Nickman, Rebecca Kirshner",1 Season,1999–2000,,false,English,0,,2025-01-29T11:52:02.260Z,2025-01-29T11:52:02.260Z,2025-01-29T11:52:02.260Z,,,
679a19fedee8c7cd3de66053,Parks and Recreation,"Parks and Recreation is a mockumentary-style sitcom that follows Leslie Knope, a dedicated and optimistic public official in the Parks Department of the fictional town of Pawnee, Indiana. The series humorously explores local government dynamics, community projects, and the personal lives of its quirky employees as they strive to make their city a better place.",2025-01-29T12:07:26.055Z,"Comedy, Drama","Greg Daniels, Michael Schur",0,Amy Poehler,Rashida Jones,Nick Offerman,Aubrey Plaza,Chris Pratt,Adam Scott,Rob Lowe,Aziz Ansari,Jim O'Heir,Retta,,,,,,,,,,,,,,,,,,,,,,,,Role 1,Role 2,Role 3,Role 4,Role 5,Role 6,Role 7,Role 8,Role 9,Role 10,,,,,,,,,,,,,,,,,,,,,,,,679a19fedee8c7cd3de66054,679a19fedee8c7cd3de66055,679a19fedee8c7cd3de66056,679a19fedee8c7cd3de66057,679a19fedee8c7cd3de66058,679a19fedee8c7cd3de66059,679a19fedee8c7cd3de6605a,679a19fedee8c7cd3de6605b,679a19fedee8c7cd3de6605c,679a19fedee8c7cd3de6605d,,,,,,,,,,,,,,,,,,,,,,,,https://moviu.s3.us-east-1.amazonaws.com/shows/1738152443304-s-parksandrecreation-p.jpg,https://moviu.s3.us-east-1.amazonaws.com/shows/1738152443305-s-parksandrecreation-b.jpg,"Greg Daniels, Michael Schur, Alan Yang, Harris Wittels, Aisha Muharrar, Katie Dippold, Dan Goor, Norm Hiscock, Megan Amram, Chelsea Peretti",7 Seasons,2009–2015,,false,English,0,,2025-01-29T12:07:26.166Z,2025-01-29T12:07:26.166Z,2025-01-29T12:07:26.166Z,,,
679ca461dee8c7cd3def98e4,Chernobyl,"Chernobyl is a historical drama miniseries that meticulously recounts the events surrounding the 1986 nuclear disaster at the Chernobyl Nuclear Power Plant in the Soviet Union. The series delves into the explosion's immediate aftermath, the subsequent cleanup efforts, and the harrowing human stories of those who risked their lives to mitigate the catastrophe. It highlights the systemic failures and the devastating human cost of the disaster.",2025-01-31T10:22:25.074Z,Historical Drama,Craig Mazin,0,Jared Harris,Stellan Skarsgård,Emily Watson,Paul Ritter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Role 1,Role 2,Role 3,Role 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,679ca461dee8c7cd3def98e5,679ca461dee8c7cd3def98e6,679ca461dee8c7cd3def98e7,679ca461dee8c7cd3def98e8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://moviu.s3.us-east-1.amazonaws.com/shows/1738318943083-s-chernobyl-p.jpg,https://moviu.s3.us-east-1.amazonaws.com/shows/1738318943088-s-chernobyl-b.jpg,Craig Mazin,1 Season,2019,,false,English,0,,2025-01-31T10:22:25.187Z,2025-01-31T10:22:25.187Z,2025-01-31T10:22:25.187Z,,,
679ca5f2dee8c7cd3defb3cc,The Kominsky Method,"The Kominsky Method follows Sandy Kominsky, an aging actor who once enjoyed a brief moment of success and now works as a revered Hollywood acting coach. Alongside his longtime agent and friend, Norman Newlander, Sandy navigates the challenges of growing older in Los Angeles, dealing with personal losses, health issues, and the complexities of relationships, all while maintaining a sense of humor.",2025-01-31T10:29:06.302Z,Comedy-Drama,Chuck Lorre,0,Michael Douglas,Alan Arkin,Sarah Baker,Nancy Travis,Paul Reiser,Kathleen Turner,,,,,,,,,,,,,,,,,,,,,,,,,,,,Role 1,Role 2,Role 3,Role 4,Role 5,Role 6,,,,,,,,,,,,,,,,,,,,,,,,,,,,679ca5f2dee8c7cd3defb3cd,679ca5f2dee8c7cd3defb3ce,679ca5f2dee8c7cd3defb3cf,679ca5f2dee8c7cd3defb3d0,679ca5f2dee8c7cd3defb3d1,679ca5f2dee8c7cd3defb3d2,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://moviu.s3.us-east-1.amazonaws.com/shows/1738319343870-s-thekominskymethod-p.jpg,https://moviu.s3.us-east-1.amazonaws.com/shows/1738319343870-s-thekominskymethod-b.jpg,"Chuck Lorre, Al Higgins, David Javerbaum",3 Seasons,2018–2021,,false,English,0,,2025-01-31T10:29:06.370Z,2025-01-31T10:29:06.370Z,2025-01-31T10:29:06.370Z,,,
679ca74fdee8c7cd3defb9cc,Parenthood,"Parenthood is an American family drama series that follows the lives of the Braverman family, comprising an older couple, their four adult children, and their respective families. Set in Berkeley, California, the show delves into the complexities of family dynamics, parenting challenges, personal growth, and the everyday struggles and joys that come with raising children and maintaining relationships.",2025-01-31T10:34:54.966Z,Family Drama,Jason Katims,0,Peter Krause,Lauren Graham,Dax Shepard,Monica Potter,Erika Christensen,Sam Jaeger,Mae Whitman,Miles Heizer,Craig T. Nelson,Bonnie Bedelia,,,,,,,,,,,,,,,,,,,,,,,,Role 1,Role 2,Role 3,Role 4,Role 5,Role 6,Role 7,Role 8,Role 9,Role 10,,,,,,,,,,,,,,,,,,,,,,,,679ca74fdee8c7cd3defb9cd,679ca74fdee8c7cd3defb9ce,679ca74fdee8c7cd3defb9cf,679ca74fdee8c7cd3defb9d0,679ca74fdee8c7cd3defb9d1,679ca74fdee8c7cd3defb9d2,679ca74fdee8c7cd3defb9d3,679ca74fdee8c7cd3defb9d4,679ca74fdee8c7cd3defb9d5,679ca74fdee8c7cd3defb9d6,,,,,,,,,,,,,,,,,,,,,,,,https://moviu.s3.us-east-1.amazonaws.com/shows/1738319691863-s-parenthood-p.jpg,https://moviu.s3.us-east-1.amazonaws.com/shows/1738319691864-s-parenthood-b.jpg,"Jason Katims, Sarah Watson, Kerry Ehrin, Bridget Carpenter",6 Seasons,2010–2015,,false,English,0,,2025-01-31T10:34:55.041Z,2025-01-31T10:34:55.041Z,2025-01-31T10:34:55.041Z,,,
679ca88fdee8c7cd3defc894,Kaos,"Kaos is a British mythological dark comedy series that offers a contemporary reimagining of Greek mythology. The narrative follows three mortals as they uncover their intertwined destinies amidst the capricious whims of the Greek gods. The series delves into themes of power, gender politics, and the human condition, all while presenting the deities in a modern, often satirical light. ",2025-01-31T10:40:15.680Z,"Dark Comedy, Mythological Drama",Charlie Covell,0,Jeff Goldblum,Janet McTeer,Nabhaan Rizwan,Cliff Curtis,Aurora Perrineau,Killian Scott,David Thewlis,Stephen Dillane,,,,,,,,,,,,,,,,,,,,,,,,,,Role 1,Role 2,Role 3,Role 4,Role 5,Role 6,Role 7,Role 8,,,,,,,,,,,,,,,,,,,,,,,,,,679ca88fdee8c7cd3defc895,679ca88fdee8c7cd3defc896,679ca88fdee8c7cd3defc897,679ca88fdee8c7cd3defc898,679ca88fdee8c7cd3defc899,679ca88fdee8c7cd3defc89a,679ca88fdee8c7cd3defc89b,679ca88fdee8c7cd3defc89c,,,,,,,,,,,,,,,,,,,,,,,,,,https://moviu.s3.us-east-1.amazonaws.com/shows/1738320012569-s-kaos-p.jpg,https://moviu.s3.us-east-1.amazonaws.com/shows/1738320012570-s-kaos-b.jpg,Charlie Covell,1 Season,2024,,false,English,0,,2025-01-31T10:40:15.740Z,2025-01-31T10:40:15.740Z,2025-01-31T10:40:15.740Z,,,
679caa3bdee8c7cd3defd4ad,Glow,"GLOW is a comedy-drama series set in 1980s Los Angeles, following Ruth Wilder, an out-of-work actress who finds an unexpected chance at stardom when she joins the world of women's wrestling. Alongside a group of misfits, she reinvents herself as part of the Gorgeous Ladies of Wrestling, navigating the challenges of the sport and the entertainment industry. ",2025-01-31T10:47:23.204Z,"Comedy-Drama, Sports","Liz Flahive, Carly Mensch",0,Alison Brie,Betty Gilpin,Marc Maron,Sydelle Noel,Britney Young,Kate Nash,,,,,,,,,,,,,,,,,,,,,,,,,,,,Role 1,Role 2,Role 3,Role 4,Role 5,Role 6,,,,,,,,,,,,,,,,,,,,,,,,,,,,679caa3bdee8c7cd3defd4ae,679caa3bdee8c7cd3defd4af,679caa3bdee8c7cd3defd4b0,679caa3bdee8c7cd3defd4b1,679caa3bdee8c7cd3defd4b2,679caa3bdee8c7cd3defd4b3,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://moviu.s3.us-east-1.amazonaws.com/shows/1738320440083-s-glow-p.jpg,https://moviu.s3.us-east-1.amazonaws.com/shows/1738320440084-s-glow-b.jpg,"Liz Flahive, Carly Mensch",3 Seasons,2017–2019,,false,English,0,,2025-01-31T10:47:23.259Z,2025-01-31T10:47:23.259Z,2025-01-31T10:47:23.259Z,,,
679cac33dee8c7cd3defecb3,Ramy,"Ramy follows Ramy Hassan, a first-generation Egyptian-American Muslim, as he embarks on a spiritual journey in his politically divided New Jersey neighborhood. The series delves into the challenges of balancing faith, family expectations, and personal desires, offering a nuanced portrayal of the American Muslim experience.",2025-01-31T10:55:47.194Z,"Comedy, Drama","Ramy Youssef, Ari Katcher, Ryan Welch",0,Ramy Youssef,Hiam Abbass,Amr Waked,May Calamawy,Dave Merheje,Mohammed Amer,Laith Nakli,,,,,,,,,,,,,,,,,,,,,,,,,,,Role 1,Role 2,Role 3,Role 4,Role 5,Role 6,Role 7,,,,,,,,,,,,,,,,,,,,,,,,,,,679cac33dee8c7cd3defecb4,679cac33dee8c7cd3defecb5,679cac33dee8c7cd3defecb6,679cac33dee8c7cd3defecb7,679cac33dee8c7cd3defecb8,679cac33dee8c7cd3defecb9,679cac33dee8c7cd3defecba,,,,,,,,,,,,,,,,,,,,,,,,,,,https://moviu.s3.us-east-1.amazonaws.com/shows/1738320944744-s-ramy-p.jpg,https://moviu.s3.us-east-1.amazonaws.com/shows/1738320944744-s-ramy-b.jpg,"Ramy Youssef, Ari Katcher, Ryan Welch",3 Seasons,2019–2022,,false,English,0,,2025-01-31T10:55:47.244Z,2025-01-31T10:55:47.244Z,2025-01-31T10:55:47.244Z,,,
679cad21dee8c7cd3df01605,Ozark,"Financial advisor Marty Byrde relocates his family from Chicago to the Missouri Ozarks after a money-laundering scheme goes wrong. To appease a drug boss, he must launder $500 million in five years, entangling his family in dangerous criminal activities.",2025-01-31T10:59:45.929Z,Crime drama,"Bill Dubuque, Mark Williams",0,Jason Bateman,Laura Linney,Sofia Hublitz,Skylar Gaertner,Julia Garner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Role 1,Role 2,Role 3,Role 4,Role 5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,679cad21dee8c7cd3df01606,679cad21dee8c7cd3df01607,679cad21dee8c7cd3df01608,679cad21dee8c7cd3df01609,679cad21dee8c7cd3df0160a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://moviu.s3.us-east-1.amazonaws.com/shows/1738321183637-s-ozark-p.jpg,https://moviu.s3.us-east-1.amazonaws.com/shows/1738321183638-s-ozark-b.jpg,"Bill Dubuque, Mark Williams, Chris Mundy",4 Seasons,2017–2022,,false,English,0,,2025-01-31T10:59:45.998Z,2025-01-31T10:59:45.998Z,2025-01-31T10:59:45.998Z,,,
679de5dbdee8c7cd3df456fc,Grace and Frankie,"Grace Hanson, a retired cosmetics mogul, and Frankie Bergstein, a free-spirited artist, are shocked when their husbands reveal they are in love with each other and plan to get married. The two women, who have never been close, form an unexpected bond as they navigate the challenges of starting over in their 70s.",2025-02-01T09:14:03.853Z,Comedy,"Marta Kauffman, Howard J. Morris",0,Jane Fonda,Lily Tomlin,Sam Waterston,Martin Sheen,Brooklyn Decker,Ethan Embry,June Diane Raphael,Baron Vaughn,,,,,,,,,,,,,,,,,,,,,,,,,,Role 1,Role 2,Role 3,Role 4,Role 5,Role 6,Role 7,Role 8,,,,,,,,,,,,,,,,,,,,,,,,,,679de5dbdee8c7cd3df456fd,679de5dbdee8c7cd3df456fe,679de5dbdee8c7cd3df456ff,679de5dbdee8c7cd3df45700,679de5dbdee8c7cd3df45701,679de5dbdee8c7cd3df45702,679de5dbdee8c7cd3df45703,679de5dbdee8c7cd3df45704,,,,,,,,,,,,,,,,,,,,,,,,,,https://moviu.s3.us-east-1.amazonaws.com/shows/1738401241043-s-gracenfrankie-p.jpg,https://moviu.s3.us-east-1.amazonaws.com/shows/1738401241044-s-gracenfrankie-b.jpg,"Marta Kauffman, Howard J. Morris",7 Seasons,2015–2022,,false,English,0,,2025-02-01T09:14:03.941Z,2025-02-01T09:14:03.941Z,2025-02-01T09:14:03.941Z,,,
679de697dee8c7cd3df45be2,The Newsroom,"The series chronicles behind-the-scenes events at the fictional Atlantis Cable News (ACN) channel, focusing on anchor Will McAvoy and his staff as they set out to produce a news show ""in the face of corporate and commercial obstacles and their own personal entanglements.""",2025-02-01T09:17:11.177Z,Political Drama,Aaron Sorkin,0,Jeff Daniels,Emily Mortimer,John Gallagher Jr.,Alison Pill,Thomas Sadoski,Dev Patel,Olivia Munn,Sam Waterston,,,,,,,,,,,,,,,,,,,,,,,,,,Role 1,Role 2,Role 3,Role 4,Role 5,Role 6,Role 7,Role 8,,,,,,,,,,,,,,,,,,,,,,,,,,679de697dee8c7cd3df45be3,679de697dee8c7cd3df45be4,679de697dee8c7cd3df45be5,679de697dee8c7cd3df45be6,679de697dee8c7cd3df45be7,679de697dee8c7cd3df45be8,679de697dee8c7cd3df45be9,679de697dee8c7cd3df45bea,,,,,,,,,,,,,,,,,,,,,,,,,,https://moviu.s3.us-east-1.amazonaws.com/shows/1738401428157-s-thenewsroom-p.jpg,https://moviu.s3.us-east-1.amazonaws.com/shows/1738401428157-s-thenewsroom-b.jpg,Aaron Sorkin,3 Seasons,2012–2014,,false,English,0,,2025-02-01T09:17:11.270Z,2025-02-01T09:17:11.270Z,2025-02-01T09:17:11.270Z,,,
679de76bdee8c7cd3df46a38,House of Cards,"After being passed over for the position of Secretary of State, Congressman Frank Underwood embarks on a ruthless political ascent with the help of his equally ambitious wife, Claire. Together, they navigate the treacherous landscape of Washington, D.C., employing manipulation, betrayal, and power plays to achieve their goals.",2025-02-01T09:20:43.502Z,"Political Drama, Political Thriller",Beau Willimon,0,Kevin Spacey,Robin Wright,Kate Mara,Corey Stoll,Michael Kelly,Sakina Jaffrey,Kristen Connolly,Sebastian Arcelus,Boris McGiver,Constance Zimmer,Mahershala Ali,Michel Gill,Sandrine Holt,Nathan Darrow,Rachel Brosnahan,,,,,,,,,,,,,,,,,,,Role 1,Role 2,Role 3,Role 4,Role 5,Role 6,Role 7,Role 8,Role 9,Role 10,Role 11,Role 12,Role 13,Role 14,Role 15,,,,,,,,,,,,,,,,,,,679de76bdee8c7cd3df46a39,679de76bdee8c7cd3df46a3a,679de76bdee8c7cd3df46a3b,679de76bdee8c7cd3df46a3c,679de76bdee8c7cd3df46a3d,679de76bdee8c7cd3df46a3e,679de76bdee8c7cd3df46a3f,679de76bdee8c7cd3df46a40,679de76bdee8c7cd3df46a41,679de76bdee8c7cd3df46a42,679de76bdee8c7cd3df46a43,679de76bdee8c7cd3df46a44,679de76bdee8c7cd3df46a45,679de76bdee8c7cd3df46a46,679de76bdee8c7cd3df46a47,,,,,,,,,,,,,,,,,,,https://moviu.s3.us-east-1.amazonaws.com/shows/1738401641516-s-houseofcards-p.jpg,https://moviu.s3.us-east-1.amazonaws.com/shows/1738401641516-s-houseofcards-b.jpg,"Beau Willimon, Michael Dobbs, Andrew Davies",6 Seasons,2013–2018,,false,English,0,,2025-02-01T09:20:43.585Z,2025-02-01T09:20:43.585Z,2025-02-01T09:20:43.585Z,,,
